brand_name,generic_name,num_mfr,spend_2019,claims_2019,benes_2019,unit_cost_2019,spend_2020,claims_2020,benes_2020,unit_cost_2020,spend_2021,claims_2021,benes_2021,unit_cost_2021,spend_2022,claims_2022,benes_2022,unit_cost_2022,spend_2023,claims_2023,benes_2023,unit_cost_2023,growth_rate
Renal Caps,B Complex W-C No.20/Folic Acid,1,1935.84,93.0,33.0,0.451349965,2663.98,121.0,42.0,0.4111080247,2593.25,127.0,49.0,0.4406542056,4065.63,198.0,60.0,0.4877195298,1603.17,54,,0.8183614089,0.1604005662
Renflexis,Infliximab-Abda,2,1216533.27,312.0,83.0,778.33222649,2742063.9,705.0,163.0,718.00573449,4849303.51,1111.0,257.0,708.9992623,5531305.3,1225.0,265.0,715.97128497,6533059.69,1450,305.0,771.98986026,-0.00204342
Renvela,Sevelamer Carbonate,1,338872821.46,226468.0,50596.0,6.3580211183,296303290.18,174812.0,36940.0,6.8214190788,193692541.7,113013.0,25713.0,6.9182182945,144276421.3,82928.0,18910.0,7.0579002072,114323301.29,69891,16562.0,7.0995735678,0.027963216
Repaglinide,Repaglinide,4,24886410.18,332476.0,79254.0,0.4772328842,25590962.95,329319.0,80044.0,0.463781647,20603736.92,330191.0,82209.0,0.3581724036,19147609.4,331076.0,82587.0,0.3241399684,19219431.97,338095,85718.0,0.3209265652,-0.094436673
Repatha Pushtronex,Evolocumab,2,32135391.83,31049.0,5315.0,259.83379452,29330296.48,45214.0,7821.0,146.46455908,44985402.66,61743.0,10851.0,151.94719627,63330561.62,78474.0,14171.0,164.58391228,89023288.57,100913,18429.0,178.16277086,-0.090023178
Repatha Sureclick,Evolocumab,2,259482580.78,314543.0,52009.0,350.71947184,323216186.18,527421.0,88467.0,232.85794354,519180059.86,747976.0,127648.0,244.43188687,753460820.93,933143.0,170014.0,264.51550273,1092210722.1,1217565,229666.0,286.43751276,-0.049356892
Repatha Syringe,Evolocumab,2,31530504.79,34550.0,8440.0,405.12017329,38027629.82,62377.0,14971.0,235.40900698,62493604.94,92518.0,21598.0,245.72086453,89739309.45,115535.0,27716.0,265.63405393,128112296.93,148840,36381.0,287.46643714,-0.082194155
Restasis,Cyclosporine,1,1355216502.9,1648716.0,563448.0,9.352499241,1451534384.0,1610398.0,538644.0,9.8197199062,1628418855.6,1684621.0,581082.0,10.509322168,1646136456.9,1593932.0,556562.0,11.077748283,1501664198.2,1431080,492479.0,11.331216205,0.0491490969
Restasis Multidose,Cyclosporine,1,75324014.07,97373.0,57722.0,102.29715741,55824260.67,66267.0,25958.0,106.9938912,67251884.89,76454.0,27769.0,114.51444832,76685454.05,85208.0,29712.0,121.64084502,67714085.22,75772,26153.0,122.85985318,0.0468551804
Restoril,Temazepam,1,1699790.99,1247.0,289.0,30.596644622,1423306.39,980.0,202.0,31.268294298,1385242.65,953.0,168.0,32.00664521,1209059.91,815.0,148.0,31.969181756,983604.76,686,123.0,31.598633832,0.0080884201
Retacrit,Epoetin Alfa-Epbx,1,7696435.71,13753.0,4118.0,202.10091219,23796442.79,40475.0,10190.0,194.56540133,31828560.92,55065.0,13773.0,201.54722122,32855063.4,55593.0,14373.0,210.09225947,24529470.53,42045,12187.0,208.88303653,0.0082859711
Retevmo,Selpercatinib,1,,,,,6896188.54,367.0,128.0,166.22363998,26343352.67,1536.0,273.0,161.63174188,44178814.32,2588.0,376.0,160.15221022,57651229.95,3254,479.0,167.29707536,0.0021479756
Retin-A,Tretinoin,1,1254087.5,19677.0,10212.0,1.9888982905,1237353.13,19767.0,9713.0,1.9259066424,1447315.2,22069.0,10885.0,2.0536584311,1631170.14,26235.0,12236.0,1.9865842991,1186086.02,30618,14269.0,1.2426884741,-0.110926995
Retin-A Micro,Tretinoin Microspheres,1,248388.84,471.0,182.0,12.807662761,230185.12,439.0,180.0,13.035650997,235185.1,432.0,165.0,13.130131705,233855.8,439.0,173.0,12.902224549,187415.01,377,174.0,12.655847369,-0.002976635
Retin-A Micro Pump,Tretinoin Microspheres,1,999156.64,1026.0,528.0,18.259741038,785377.73,803.0,423.0,18.235964709,727388.76,742.0,396.0,18.536331682,670611.77,686.0,329.0,18.772783585,580110.37,574,263.0,18.861924652,0.0081446457
Revatio,Sildenafil Citrate,1,10587230.44,1432.0,244.0,49.629449828,9426297.44,1184.0,178.0,51.144867188,8648798.13,1045.0,152.0,53.417767631,8211891.8,921.0,130.0,56.342297714,7734035.64,774,114.0,61.461727451,0.0549122254
Revcovi,Elapegademase-Lvlr,1,,,,,,,,,,,,,14242373.54,45.0,,7757.2840632,28107615.99,81,,8306.033094,0.0707398397
Revlimid,Lenalidomide,1,4673095051.6,307890.0,42209.0,745.58849597,5356050274.6,329864.0,43747.0,794.32802648,5893547689.0,344297.0,45601.0,840.17444432,5935051092.4,329329.0,45557.0,883.09617744,3859804788.6,216207,36967.0,878.21219633,0.0417777231
Rexulti,Brexpiprazole,1,316604042.32,258992.0,42342.0,39.358152896,358159996.5,282200.0,41111.0,39.908895303,403387369.19,298638.0,43616.0,43.194646479,490498962.75,327951.0,49620.0,46.587760927,630013840.43,407145,66421.0,50.022353002,0.0617746494
Reyataz,Atazanavir Sulfate,1,4284780.82,3010.0,771.0,39.284530718,2299538.5,1515.0,265.0,39.03083034,1686573.7,999.0,166.0,39.409953719,1337506.0,748.0,124.0,40.102700123,958843.8,530,76.0,40.465007378,0.0074291513
Reyvow,Lasmiditan Succinate,1,,,,,2486857.51,3658.0,1459.0,82.069276283,5806062.1,7676.0,2331.0,87.11723265,8278681.24,9933.0,2737.0,92.303705179,9927259.2,11463,3027.0,97.779781639,0.0601227467
Rezlidhia,Olutasidenib,1,,,,,,,,,,,,,,,,,7155399.91,229,71.0,554.68216357,
Rezurock,Belumosudil Mesylate,1,,,,,,,,,21356248.44,991.0,368.0,533.6393913,100434804.44,4612.0,797.0,544.80796988,146107629.87,6348,978.0,585.18892433,0.0471866785
Rezvoglar Kwikpen,Insulin Glargine-Aglr,1,,,,,,,,,,,,,,,,,66744.62,838,421.0,6.2588728432,
Rezzayo,Rezafungin Acetate,1,,,,,,,,,,,,,,,,,60944.05,20,,2101.5189655,
Rhofade,Oxymetazoline HCl,1,,,1668.0,,,,1370.0,,1748180.0,2952.0,2290.0,18.244416614,2655700.41,4270.0,2701.0,18.956831297,2516616.87,3972,2559.0,19.798732358,0.0417264757
Rhopressa,Netarsudil Mesylate,1,77837723.89,226566.0,60538.0,103.88252802,109355175.17,279360.0,68841.0,110.14801973,134396762.4,312200.0,81454.0,116.23205497,160954923.91,343905.0,87838.0,123.57046999,174888744.43,347603,89044.0,130.78451028,0.0592621403
Riabni,Rituximab-Arrx,1,,,,,,,,,68597.66,19.0,,72.976234043,1062069.2,156.0,50.0,77.52329927,2862504.7,406,150.0,75.807857521,0.0192163633
Ribavirin*,Ribavirin,1,183214.23,1520.0,1704.0,1.2400024557,243377.56,1862.0,1247.0,1.3130160198,228225.5,2095.0,1091.0,1.1444907089,282073.91,2082.0,1113.0,1.4221756635,278556.98,1990,1130.0,1.5888520107,0.0639353176
Ridaura,Auranofin,1,1325139.79,1029.0,157.0,21.95321212,1202667.36,978.0,131.0,21.994648135,1072419.72,880.0,121.0,23.365282147,1074964.97,867.0,108.0,24.196753478,993664.96,726,91.0,25.543429732,0.0385927438
Rifabutin,Rifabutin,3,3748229.53,6015.0,2787.0,12.187660035,4696724.81,7985.0,2916.0,11.840144424,5620526.68,9559.0,3947.0,11.930568644,6513153.97,11215.0,4834.0,11.649654554,7113602.23,13510,5857.0,10.750308738,-0.030885367
Rifadin*,Rifampin,1,70246.83,151.0,,10.645159306,49173.68,141.0,,56.913981481,25600.88,56.0,,143.82516854,60829.5,151.0,,8.3764114569,46452.19,105,,179.00651252,1.0250192995
Rifampin*,Rifampin,9,3609568.47,58546.0,38217.0,1.0693764065,4895803.17,75403.0,34775.0,1.209377302,5425099.33,82905.0,34515.0,1.2219844112,6913100.65,97566.0,34534.0,1.3755003646,8307153.01,106383,37703.0,1.2941745667,0.0488552724
Riluzole,Riluzole,5,6817064.83,27096.0,7065.0,3.0897065411,8463464.44,33984.0,7441.0,2.8191943399,6551257.06,33586.0,7851.0,2.1169822582,9991323.0,39461.0,8734.0,2.8662332425,10345703.06,46372,9582.0,2.6305767446,-0.03942023
Rimantadine HCl,Rimantadine HCl,1,259612.19,1785.0,714.0,2.2027821121,232017.15,1538.0,522.0,2.2471068217,197902.32,1107.0,357.0,2.2873592233,177628.53,1021.0,353.0,2.1800261414,153250.56,777,230.0,2.2455117037,0.0048146202
Rimso-50,Dimethyl Sulfoxide,1,660603.86,650.0,179.0,12.25701091,646200.84,526.0,152.0,12.547589126,712158.81,582.0,186.0,10.220419202,583889.44,423.0,129.0,12.846852365,590539.48,368,105.0,13.829964403,0.0306450515
Rinvoq,Upadacitinib,1,11105715.5,1962.0,1088.0,168.15631246,191260329.12,35222.0,7100.0,167.86056619,411512943.73,70368.0,11596.0,182.93407411,622108916.99,99523.0,15674.0,198.98849356,976330770.88,142486,21424.0,219.04826659,0.0683330438
Risedronate Sodium,Risedronate Sodium,7,38239997.86,236742.0,66579.0,54.433591865,37392315.43,228172.0,62392.0,53.120037198,33418113.4,229107.0,65797.0,45.984178155,31490796.52,229912.0,66544.0,41.596462982,27199299.51,242874,71989.0,32.633938993,-0.120064932
Risedronate Sodium Dr,Risedronate Sodium,3,6304135.97,23656.0,6301.0,34.715063954,5626767.65,20563.0,5456.0,33.668611458,4969594.31,17944.0,4920.0,32.935731855,4628402.36,16426.0,4484.0,34.073979435,4154811.83,14945,4170.0,33.068264257,-0.012076406
Risperdal,Risperidone,1,11467834.97,10082.0,1350.0,17.740240147,11292438.3,9442.0,1199.0,17.868256083,9168124.32,8707.0,1098.0,15.391192817,4387668.63,8094.0,1038.0,7.7649614705,4170925.7,7428,957.0,7.8244498266,-0.185063858
Risperdal Consta,Risperidone Microspheres,1,229635146.31,198475.0,17056.0,787.47852964,212770025.54,176240.0,14939.0,827.75408572,201621100.53,160664.0,13598.0,873.64599668,191210958.0,146832.0,12289.0,917.52756447,181758052.47,132766,11151.0,967.99875882,0.052953081
Risperidone,Risperidone,14,62063417.43,4172661.0,541995.0,0.3002189589,56172316.32,4053304.0,523532.0,0.2714864639,56370492.29,3887305.0,504508.0,0.2834170863,56328306.03,3811010.0,490641.0,0.2891486203,60762994.56,3732647,478904.0,0.3159230186,0.0128282096
Risperidone ER,Risperidone Microspheres,1,,,,,,,,,,,,,,,,,338383.75,332,316.0,786.71957907,
Risperidone ODT,Risperidone,2,9461949.92,62797.0,13013.0,3.3284094035,9458331.88,65429.0,12547.0,3.1350285065,9955247.11,67424.0,13030.0,3.1590409616,10355294.53,66026.0,12784.0,3.3716277308000002,9728419.45,63970,12568.0,3.2152335895,-0.008611339
Ritalin,Methylphenidate HCl,1,925633.33,7597.0,1185.0,1.1371230637,950660.81,7623.0,1155.0,1.1446201163,940209.39,7540.0,1095.0,1.1526995586,914489.37,7282.0,1107.0,1.1953655608,756187.4,5923,1216.0,1.2751935643,0.0290634682
Ritalin La,Methylphenidate HCl,1,1298940.42,2278.0,345.0,10.105102651,1179747.48,2052.0,283.0,10.222005895,1115135.44,1945.0,267.0,10.403826254,1030143.94,1821.0,287.0,10.682089115,1154819.79,1958,372.0,11.943405042,0.0426699514
Ritonavir,Ritonavir,4,19950247.4,129405.0,18374.0,3.4166446441,14421471.27,104721.0,13494.0,2.8994680273,10927287.92,86014.0,11276.0,2.6049158234,11427277.58,71339.0,9561.0,3.2431063431,9760184.77,59057,7866.0,3.3112121062,-0.007805541
Rituxan,Rituximab,1,61319491.32,5272.0,1957.0,96.447353527,54977641.79,4691.0,1753.0,96.78974842,46933066.33,3853.0,1627.0,98.639287796,46055635.62,3639.0,1536.0,98.755544258,39322013.55,3158,1426.0,98.216790999,0.0045553161
Rituxan Hycela,"Rituximab/Hyaluronidase,Human",1,930555.13,114.0,34.0,575.65064891,478579.73,75.0,22.0,572.27298966,755772.99,113.0,34.0,562.60655739,882865.48,123.0,33.0,576.90293139,638067.76,93,23.0,574.98399511,-0.000289648
Rivastigmine,Rivastigmine,7,149630557.38,503273.0,90844.0,7.9923682457,121391655.27,443191.0,83374.0,7.0620822872,111423611.24,410268.0,80398.0,6.8043261365,104876938.09,374939.0,75294.0,6.8865036368,91859961.93,357450,73120.0,6.1998542263,-0.06151681
Rivastigmine,Rivastigmine Tartrate,10,30749358.88,332699.0,54266.0,1.3001704515,28669231.43,308921.0,52327.0,1.2406366307,25653537.71,299903.0,52263.0,1.0970109874,25840925.05,301772.0,53570.0,1.0894043934,25785131.01,318923,56505.0,1.0277653624,-0.057083096
Rivelsa,L-Norgest/E.Estradiol-E.Estrad,1,,,,,,,,,3253.11,11.0,,3.2498601399,3302.15,11.0,,3.2988511489,3063.78,14,,2.4048508634,-0.139775636
Rizatriptan,Rizatriptan Benzoate,13,16171046.0,483815.0,127765.0,2.618347586,18362958.93,537007.0,140170.0,2.6511160961,18715005.87,572903.0,153254.0,2.5368398499,20031147.55,613651.0,164855.0,2.5326069031,18724755.99,668499,180679.0,2.1734849876,-0.045485926
Rocaltrol,Calcitriol,1,57551.05,552.0,157.0,1.7674247364,43676.56,356.0,110.0,1.5494604902,41670.52,291.0,82.0,1.4977252714,46388.5,267.0,72.0,1.5101011731,37011.26,239,94.0,3.0180619387,0.1431331124
Rocklatan,Netarsudil Mesylat/Latanoprost,1,11806590.29,31243.0,13994.0,112.04887814,49651592.19,122037.0,31970.0,115.30524649,83890591.03,182720.0,46315.0,122.84956713,118576610.66,236531.0,59111.0,130.17134076,146478267.14,273879,67255.0,137.56208861,0.0526228956
Roflumilast,Roflumilast,7,,,,,,,,,,,,,10370272.22,30786.0,21883.0,7.4000496381,60127501.72,276115,59491.0,4.9325233742,-0.333447258
Rolvedon,Eflapegrastim-Xnst,1,,,,,,,,,,,,,,,,,661601.32,125,51.0,7932.8695444,
Ropinirole ER,Ropinirole HCl,5,10049647.33,54638.0,14458.0,2.8779451395,13097746.81,71856.0,15236.0,2.6570417895,12201511.48,70489.0,15479.0,2.3899639796,13035265.04,66465.0,15110.0,2.6908621861,12380826.21,69283,16392.0,2.4759634652,-0.036913201
Ropinirole HCl,Ropinirole HCl,8,60936826.83,3125948.0,605858.0,0.2206595285,63283201.26,3159508.0,614665.0,0.2156447873,61263117.78,3122182.0,634402.0,0.2059183309,64735062.88,3142141.0,642328.0,0.2133824289,69278992.59,3232191,657631.0,0.2231713751,0.0028337716
Ropivacaine HCl,Ropivacaine HCl/PF,1,,,,,,,,,,,,,4976.86,16.0,,0.2476049751,4803.45,24,11.0,0.2809035088,0.1344824902
Rosuvastatin Calcium,Rosuvastatin Calcium,21,591182772.14,13014384.0,3358209.0,0.6818381298,543937475.26,15462528.0,4009284.0,0.5000722357,564096662.02,18188944.0,4867268.0,0.4296751578,598251584.61,21682789.0,5821362.0,0.376586615,604421766.35,25854209,6945233.0,0.3130976624,-0.176810854
Rosuvastatin-Ezetimibe,Ezetimibe/Rosuvastatin Calcium,1,,,,,,,,,,,,,36390.65,523.0,286.0,1.4502016661,2962.75,24,23.0,2.3241987179,0.6026727677
Rowasa,Mesalamine W/Cleansing Wipes,1,261520.56,116.0,29.0,640.98176471,335018.57,70.0,23.0,994.12038576,92429.54,43.0,14.0,633.0790411,75415.47,35.0,16.0,685.59518182,69155.45,25,13.0,743.60698925,0.0378257624
Roweepra,Levetiracetam,1,254101.3,8831.0,4820.0,0.2417173382,6890.92,240.0,153.0,0.2894598434,1145.57,35.0,18.0,0.344947305,1198.73,39.0,16.0,0.2045963475,1048.9,35,11.0,0.2441573557,0.0025141297
Roxicodone,Oxycodone HCl,1,2634655.94,2364.0,314.0,7.9869932065,2962223.9,2540.0,291.0,7.9889906035,2508018.18,2176.0,250.0,8.2640580548,1982538.1,1630.0,194.0,9.0286898251,1952761.47,1713,237.0,8.6106296317,0.018973521
Roxybond,Oxycodone HCl,1,,,,,,,,,,,,,,,,,771388.19,485,205.0,16.297905601,
Rozerem,Ramelteon,1,37616425.2,89985.0,24865.0,13.126879474,3802536.68,9997.0,2842.0,11.724608274,1776820.17,4225.0,1050.0,11.947740458,1355109.42,3116.0,743.0,12.217934299,1012351.12,2213,591.0,12.287902313,-0.016376122
Rozlytrek,Entrectinib,1,663344.33,41.0,30.0,194.10168206,5000980.39,315.0,109.0,195.67397895,9829447.27,611.0,137.0,202.46662758,12257994.75,776.0,192.0,212.7254199,15596859.47,951,205.0,227.66830622,0.0406826625
Rubraca,Rucaparib Camsylate,1,60238183.12,4302.0,1028.0,134.81535227,70706783.92,4956.0,1091.0,140.8092675,64385480.43,4452.0,874.0,145.66657982,49037919.24,3463.0,661.0,147.38471126,43036981.72,3079,556.0,149.21179185,0.0256895923
Ruconest,"C1 Esterase Inhibitor, Recomb",1,36257040.87,377.0,76.0,6143.1787309,47254497.25,529.0,102.0,6529.5698839,50470746.1,549.0,96.0,5339.1247329,51275046.59,538.0,105.0,7207.6253289,49404559.01,494,106.0,7659.6215519,0.0567044598
Rufinamide,Rufinamide,8,,,,,425065.21,94.0,63.0,3.1388658248,20068037.72,9202.0,1736.0,9.0845628846,37382859.38,22170.0,2162.0,7.812091257,39245407.03,23294,2232.0,7.9118291813,0.3609266445
Rukobia,Fostemsavir Tromethamine,1,,,,,6695198.01,831.0,276.0,130.37344725,38947235.03,4800.0,672.0,132.13336759,63858996.53,7433.0,934.0,140.09081373,91208742.28,9968,1227.0,149.93719069,0.0477075498
Ruxience,Rituximab-Pvvr,1,,,,,333007.04,41.0,24.0,76.377761468,3078877.89,422.0,136.0,74.513017667,7486865.96,1074.0,364.0,75.23495603,16542687.91,2204,791.0,74.733372652,-0.007228688
Ryaltris,Olopatadine HCl/Mometasone,1,,,,,,,,,,,,,15298.66,54.0,41.0,9.0955172414,1046224.53,3469,1894.0,8.8278560339,-0.029427816
Rybelsus,Semaglutide,1,367221.8,400.0,308.0,25.629327341,73444408.61,68091.0,27825.0,27.042868521,454563823.29,367858.0,108224.0,28.728823713,974894470.13,686346.0,184615.0,30.853757195,1665906943.3,1075026,285693.0,32.413538758,0.0604673698
Rybrevant,Amivantamab-Vmjw,1,,,,,,,,,287542.8,12.0,,456.41714286,521419.92,21.0,,486.85333333,1309711.81,62,11.0,514.01562402,0.0612243002
Ryclora,Dexchlorpheniramine Maleate,1,24214.36,38.0,17.0,1.7925940184,19048.44,60.0,33.0,1.9381807082,15312.58,45.0,20.0,1.4817669828,29004.52,69.0,31.0,2.3263169714,46558.61,73,27.0,2.8921984097,0.1270327469
Rydapt,Midostaurin,1,31073961.2,1933.0,485.0,154.8595438,37074046.74,1930.0,461.0,163.95812267,35250982.97,1742.0,432.0,175.4443619,30083178.07,1579.0,423.0,186.44440769,30688892.15,1405,347.0,202.37725795,0.069192572
Rystiggo,Rozanolixizumab-Noli,1,,,,,,,,,,,,,,,,,5879200.39,186,62.0,3091.062245,
Rytary,Carbidopa/Levodopa,1,134335198.3,149019.0,21453.0,3.3759332535,164501793.76,168381.0,23956.0,3.5138000235,192390418.24,179777.0,26929.0,3.7305222012,228311452.82,192204.0,29141.0,4.1286930179,266869488.2,209452,32157.0,4.4863447885,0.0736795936
Ryvent,Carbinoxamine Maleate,1,248178.38,907.0,390.0,4.2007173324,265352.94,796.0,266.0,4.6912812262,350535.1,917.0,285.0,5.2176160636,429472.95,901.0,270.0,6.0364168552,425031.47,783,257.0,6.6749084427,0.122743278
Sabril,Vigabatrin,1,23834226.32,978.0,156.0,150.19085862,19348728.08,700.0,86.0,165.6972483,18658681.6,586.0,73.0,183.24543139,20044400.02,557.0,59.0,200.21123974,18489553.86,438,59.0,218.3447858,0.0980568645
Safety Pen Needle,"Pen Needle, Diabetic, Safety",2,,,,,,,,,4859.88,62.0,34.0,0.7558133748,495915.76,5062.0,1716.0,0.7703239978,51179.89,777,371.0,0.5364024143,-0.157561753
Safetyglide Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,312727.54,7848.0,2862.0,0.4300960101,377693.49,9584.0,3110.0,0.4318836604,305661.64,8285.0,2993.0,0.4345908333,248082.51,6835.0,2743.0,0.4357086956,217007.76,5439,2400.0,0.505505056,0.0412140565
Safetyglide Insulin Syringe,"Syringe,Needle,Insuln,Safe,1ml",2,126146.49,3148.0,1315.0,0.3706973576,128353.0,3363.0,1324.0,0.3586235317,100241.04,2516.0,1051.0,0.3294239887,172640.65,3973.0,1687.0,0.3978607952,253280.63,4750,2108.0,0.5467485147,0.1020264808
Safetyglide Insulin Syringe,"Syringe,Needle,Insuln,Sf 0.5ml",2,170241.9,3644.0,1572.0,0.3927506566,177487.51,3891.0,1493.0,0.3807897243,127359.17,2766.0,1283.0,0.3575959595,181089.29,3351.0,1533.0,0.3977008988,341048.71,4356,1877.0,0.5351204836,0.0803977322
Safetyglide Insulin Syringe,"Syringe,Needle,Insuln,Sf,0.3ml",1,158454.37,3382.0,1275.0,0.4216914934,165773.63,3553.0,1308.0,0.4163144876,138919.61,3054.0,1242.0,0.4217058493,135348.69,2581.0,1192.0,0.4347313546,177881.06,2571,1206.0,0.5422784479,0.0648952161
Safetyglide Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,266890.82,6078.0,1928.0,0.4346911779,243618.64,5428.0,1674.0,0.4340690324,185172.76,4212.0,1394.0,0.4368363864,149667.86,3368.0,1246.0,0.4337406792,162561.01,3192,1099.0,0.5016494524,0.0364655678
Safetyglide Syringe,"Syringe And Needle,Insulin,1ml",1,1629.5,199.0,112.0,0.4177134068,3027.16,283.0,155.0,0.4056224039,1873.47,233.0,125.0,0.3916116221,2725.04,301.0,173.0,0.4347543076,3848.29,372,197.0,0.5599956345,0.0760353938
Safyral,Drospir/Eth Estra/Levomefol Ca,1,5316.71,22.0,,7.0326851852,2633.39,13.0,,7.2345879121,3352.91,12.0,,6.6525992063,,,,,7554.53,19,,7.7087040816,0.0232106443
Saizen,Somatropin,1,1612278.01,219.0,31.0,766.18978774,550848.22,164.0,24.0,769.32413944,472132.8,145.0,21.0,756.5301571,1215503.56,106.0,21.0,995.85510072,121589.97,35,,1102.9494547,0.0953547926
Saizen-Saizenprep,Somatropin,1,435919.33,162.0,24.0,1025.6925412,378822.58,124.0,20.0,1079.2666097,346301.24,97.0,14.0,1165.9974411,396155.93,121.0,13.0,1218.9413231,35335.85,16,,1261.9946429,0.053198128
Sajazir,Icatibant Acetate,1,,,,,,,,,,,,,1019384.57,61.0,16.0,1483.8203348,2908596.27,148,43.0,1889.9261014,0.273689312
Salagen,Pilocarpine HCl,1,,,56.0,,65094.52,257.0,104.0,1.4990555226,35248.52,153.0,57.0,1.6568020886,34159.6,126.0,34.0,1.7726688569,42839.98,163,36.0,1.7891863698,0.060748975
Salicylic Acid,Salicylic Acid,3,21676.13,112.0,179.0,17.570203356,17444.92,68.0,112.0,24.33825933,19041.32,77.0,111.0,24.134705067,30481.06,115.0,134.0,23.169322565,205255.69,192,150.0,26.071213459,0.1036874758
Salsalate,Salsalate,4,1522602.68,10346.0,3214.0,1.0506466079,1389801.38,8904.0,2642.0,1.0936054441,1110498.55,7366.0,2217.0,1.0276008916,901100.02,6464.0,1974.0,0.9435369876,643297.51,4778,1538.0,0.9454369737,-0.026033588
Samsca,Tolvaptan,1,61373563.88,5627.0,1135.0,464.48117361,62691940.12,5269.0,994.0,502.44060106,38557079.45,3036.0,601.0,539.50142331,30575696.66,2323.0,462.0,540.18951885,12363435.24,914,165.0,543.69711467,0.040153005
Sancuso,Granisetron,1,9199374.75,5905.0,2150.0,562.85944383,7999795.87,4816.0,1606.0,588.00410658,7590638.08,3910.0,1435.0,623.51224577,7189512.67,3565.0,1259.0,661.77399392,6806991.34,3201,1178.0,693.67077754,0.0536305646
Sandimmune*,Cyclosporine,1,1226594.76,1361.0,292.0,8.4402886965,1176435.52,1156.0,249.0,8.8599863244,1190789.23,1099.0,232.0,9.2979559757,1147266.68,955.0,208.0,10.057476788,973184.06,715,165.0,10.771943052,0.0628798817
Sandostatin,Octreotide Acetate,1,301448.77,180.0,50.0,23.996002177,249704.33,136.0,51.0,26.511166586,247190.26,99.0,30.0,30.187540027,199576.17,107.0,47.0,29.783474543,169357.06,94,28.0,27.615918338,0.0357504944
Sandostatin Lar Depot,"Octreotide Acetate,Mi-Spheres",1,54164192.08,9001.0,1297.0,5059.9141158,56164382.53,9333.0,1382.0,5083.1851675,51601026.91,8595.0,1271.0,5109.8450395,52006141.29,8662.0,1261.0,5123.2006213,53086149.78,8745,1252.0,5332.2730083,0.0131932968
Santyl,Collagenase Clostridium Hist.,1,157648692.98,366112.0,173107.0,8.1019734163,161167360.99,346279.0,168074.0,8.5200462899,161549722.18,317250.0,160795.0,8.993126412,169161129.14,296590.0,153465.0,9.5993135042,194978095.57,284280,148983.0,10.177454285,0.0586736081
